CO,NO2,Temperature,Humidity
5.04,60.29,12.3,77.27
2.12,91.42,7.33,44.6
7.47,91.45,32.58,65.01
7.43,22.49,37.37,96.69
7.62,68.2,0.06,28.52
8.52,31.4,29.82,56.26
3.58,7.72,1.0,65.9
5.26,52.71,34.08,89.48
2.16,18.32,39.65,45.63
1.42,29.76,14.68,89.43
0.57,97.99,11.93,76.74
5.6,75.05,3.96,33.54
3.18,42.08,13.07,16.03
2.15,55.44,38.73,17.71
3.07,86.71,8.94,20.52
2.89,11.85,38.98,27.29
8.82,20.63,33.89,95.3
7.41,48.68,21.49,39.47
6.22,68.74,28.91,22.77
2.86,14.58,23.46,10.95
9.8,58.43,2.37,57.44
3.01,9.85,0.53,67.77
7.59,95.66,22.92,20.95
9.17,51.56,9.75,74.76
8.77,75.18,2.14,78.95
8.44,79.4,4.79,29.47
2.23,81.38,23.44,16.26
0.56,83.19,35.8,73.37
5.42,82.48,16.28,81.79
2.83,24.34,36.75,11.68
2.67,89.43,12.22,47.75
2.43,85.5,6.33,19.26
8.03,44.97,1.81,89.06
1.68,5.16,9.42,47.76
8.89,71.65,18.5,65.46
8.41,46.99,20.31,63.21
5.41,5.3,0.19,91.37
9.47,84.36,19.39,92.47
6.92,97.66,25.39,65.61
4.3,48.19,38.78,82.38
3.61,44.67,39.08,27.47
8.85,12.67,36.89,93.42
8.06,67.29,32.62,94.17
1.44,57.12,35.49,20.31
8.63,70.65,1.01,69.07
7.29,59.79,22.26,55.13
2.15,69.54,32.39,20.33
8.44,95.54,24.42,43.4
4.27,43.31,7.88,38.58
4.36,88.23,28.11,76.12
0.66,35.12,26.18,16.8
3.27,28.5,21.29,78.78
9.24,6.76,25.44,37.9
2.02,62.09,30.03,32.61
9.83,28.88,0.2,64.65
2.96,88.97,12.69,90.34
4.98,58.42,24.96,14.38
2.57,18.37,0.05,85.93
5.85,56.29,25.41,49.87
3.57,30.75,13.5,44.04
6.64,6.62,26.15,12.9
7.98,87.91,12.28,68.17
7.25,30.84,33.83,25.06
8.02,38.38,10.58,99.4
8.7,45.83,17.93,23.97
6.16,32.83,9.92,36.27
3.38,38.08,25.82,73.47
7.73,65.2,2.09,53.45
3.1,88.93,26.02,54.8
2.7,74.08,26.25,41.19
6.33,76.0,25.38,68.86
7.67,51.08,7.59,92.31
7.21,81.77,26.67,19.62
2.38,93.39,23.55,72.52
7.93,34.5,7.58,14.52
1.61,18.58,30.59,62.55
0.15,52.21,15.89,85.34
4.94,11.46,14.8,34.71
3.11,47.17,13.49,44.76
8.57,71.68,0.1,11.73
1.69,34.68,23.56,39.09
4.2,30.73,33.73,28.74
8.4,9.11,11.87,36.91
6.76,51.62,24.1,64.45
0.61,75.28,37.59,65.53
3.68,8.36,37.3,82.9
7.87,94.65,10.98,89.2
6.49,71.48,16.88,98.01
1.81,38.13,5.33,86.83
3.1,35.01,12.2,86.23
9.82,16.05,2.03,93.94
3.5,12.17,17.49,73.06
0.73,15.05,9.82,58.57
6.95,99.39,13.33,39.71
9.76,37.36,4.06,28.93
1.23,81.2,15.05,53.17
9.72,62.66,37.74,99.47
3.18,93.81,28.66,82.66
0.92,54.86,31.01,47.07
3.1,24.25,8.19,16.53
7.45,27.16,19.81,96.99
9.05,18.41,27.71,65.17
5.28,64.77,9.83,59.06
6.28,13.44,30.88,96.14
4.02,45.6,7.32,36.5
9.92,41.18,8.12,77.03
4.87,44.34,15.68,12.53
5.97,21.73,34.3,59.08
0.6,46.17,17.29,29.48
8.76,85.56,29.6,46.64
8.27,17.33,33.66,21.34
4.18,64.48,14.97,17.35
6.67,34.98,1.14,88.47
0.73,92.52,12.25,90.4
5.55,84.29,39.17,37.59
0.87,97.26,6.43,35.14
3.68,89.26,31.97,14.23
5.53,12.49,10.67,87.8
7.01,19.48,3.72,11.56
0.11,77.99,0.59,43.71
3.19,28.51,28.81,68.91
0.38,17.15,25.66,62.48
1.8,99.56,37.97,77.65
6.97,72.66,12.4,87.75
2.93,44.49,17.43,91.19
6.61,21.32,9.68,92.06
3.39,68.29,10.64,78.79
2.5,48.04,16.96,98.26
1.67,91.88,4.87,67.38
9.03,81.7,33.15,20.4
3.63,78.24,3.4,50.9
3.77,41.1,26.64,43.81
6.7,34.17,21.6,15.6
3.24,79.82,31.58,99.67
6.7,14.74,11.03,95.47
5.62,69.49,22.3,80.32
5.7,74.61,18.62,56.85
2.56,96.56,1.61,30.93
5.53,9.56,16.05,49.59
3.5,76.84,18.43,64.25
7.94,73.07,20.18,26.96
1.04,19.58,30.63,24.46
6.41,97.32,14.14,62.15
5.46,31.6,3.99,31.54
8.87,16.53,28.1,26.15
2.43,50.68,10.65,48.77
4.54,9.74,37.38,59.92
1.61,83.92,22.6,74.76
5.72,29.32,3.02,44.98
9.68,72.73,19.21,80.56
4.39,84.92,18.56,45.15
7.95,12.04,20.34,24.39
4.69,75.73,18.95,54.62
8.7,18.44,18.96,40.55
5.5,9.31,17.67,60.46
6.47,36.37,8.68,27.03
9.69,41.78,6.76,52.81
1.88,86.68,8.44,23.06
4.27,15.52,3.17,74.11
4.63,85.91,33.88,71.6
3.46,14.32,20.8,33.56
5.86,15.43,11.45,56.02
9.5,83.88,23.16,33.25
7.84,5.94,9.6,71.54
2.27,54.44,39.08,72.62
8.04,91.2,6.88,33.57
4.55,70.62,33.95,79.57
7.18,85.21,10.06,60.32
8.08,31.24,26.87,72.17
4.06,47.04,23.87,41.24
3.86,65.09,25.02,45.9
5.16,30.17,15.26,69.61
3.5,54.74,28.78,71.9
5.66,44.27,5.03,26.27
5.73,70.38,27.79,85.04
4.01,61.21,6.62,30.6
2.7,32.98,37.28,63.8
0.9,67.66,25.29,78.69
2.74,72.03,8.1,82.34
9.49,29.18,36.54,50.02
7.47,19.7,16.15,42.42
0.17,39.92,15.5,74.65
8.6,30.96,7.43,30.03
8.41,82.25,37.93,95.65
7.74,55.6,17.52,44.21
6.25,90.53,25.27,55.96
0.11,82.84,4.0,35.93
9.43,16.8,6.92,57.6
3.19,88.8,13.2,21.53
7.25,54.39,6.2,12.32
4.87,12.71,0.71,94.29
0.31,41.65,29.95,32.01
2.37,24.74,1.1,13.27
8.08,84.86,20.26,37.46
2.35,17.33,7.18,86.87
2.02,25.03,3.02,39.13
8.65,25.53,37.62,42.94
4.95,22.17,38.63,54.27
1.61,28.99,38.15,77.38
1.92,85.83,33.13,58.07
5.17,74.09,19.57,92.29
5.07,6.56,31.21,43.07
4.22,76.7,15.04,13.62
0.81,95.45,38.88,62.2
8.47,42.35,30.43,64.56
5.25,68.01,30.88,69.32
3.71,52.68,26.52,18.0
8.75,70.62,14.27,56.38
7.85,44.48,21.74,28.18
9.75,62.84,29.52,91.95
5.7,22.81,39.75,71.38
6.15,75.47,4.04,46.27
7.91,40.02,14.06,56.35
0.16,96.05,29.45,87.82
5.05,29.85,21.56,87.51
3.6,64.34,20.24,26.91
8.36,16.46,27.16,92.5
5.46,40.76,29.52,92.9
4.7,50.69,16.43,61.93
4.89,7.16,37.93,16.89
7.35,20.05,5.63,49.86
5.85,82.39,15.14,74.73
4.33,61.39,21.77,50.19
8.93,45.63,6.95,22.91
7.58,72.75,22.78,19.66
1.84,74.06,3.55,59.29
7.35,41.62,5.53,43.03
3.82,78.98,1.67,47.48
5.11,27.36,34.62,48.94
8.67,64.2,7.0,33.5
1.35,72.86,17.02,29.95
0.93,76.89,17.51,98.09
5.68,85.18,6.01,38.73
2.88,70.5,34.64,54.51
9.95,69.22,0.5,71.35
4.05,70.6,19.61,58.23
7.4,24.14,28.62,33.32
1.34,52.05,32.64,80.71
3.98,80.16,8.55,45.24
3.47,33.74,18.48,56.34
0.76,57.59,27.89,84.63
2.27,82.14,6.16,60.15
3.52,65.23,33.79,75.99
7.29,73.18,28.41,80.26
7.81,67.96,10.59,13.11
2.49,6.4,20.56,75.22
1.82,83.56,11.18,48.11
0.7,86.97,15.94,57.49
4.12,5.42,11.17,10.18
2.48,41.27,31.78,71.08
3.66,80.47,5.07,91.67
8.5,92.28,6.81,97.33
7.77,43.9,24.78,98.48
0.29,60.6,38.29,28.84
4.21,91.48,8.58,80.32
3.86,61.55,4.08,93.99
6.9,16.04,28.48,63.84
8.58,80.57,3.12,77.46
2.79,22.09,17.05,62.38
7.55,21.81,31.19,81.87
7.91,15.7,0.32,53.97
9.86,70.0,6.74,62.52
5.09,86.1,16.49,25.14
4.07,32.44,27.82,29.3
2.56,43.21,27.36,38.33
5.17,7.94,20.24,80.44
8.25,56.09,19.32,46.55
0.12,5.09,6.06,93.08
4.0,61.27,2.26,72.68
8.09,71.8,1.89,68.07
4.88,73.44,14.68,93.08
4.58,20.13,6.77,61.53
3.84,22.25,31.78,13.24
1.96,12.2,9.19,87.96
1.3,55.58,24.06,25.79
1.23,22.31,18.53,44.2
1.25,95.24,22.97,66.71
7.34,39.91,20.33,93.74
1.83,37.92,11.88,23.87
8.69,77.9,15.1,65.08
6.64,26.26,29.6,25.25
9.12,23.93,6.7,52.13
6.8,94.1,35.22,72.9
6.54,84.48,21.41,70.34
3.5,30.75,2.78,99.68
5.33,98.07,26.23,27.51
2.64,6.86,0.02,74.44
9.3,62.71,26.28,27.24
9.79,97.62,30.36,69.81
1.01,41.67,7.5,63.38
0.59,92.29,22.42,80.13
5.92,72.51,37.48,36.16
8.52,38.67,29.34,66.77
9.85,92.58,7.94,46.2
2.56,25.16,6.07,36.3
2.02,65.38,6.53,83.12
9.33,21.9,1.79,13.96
1.36,86.14,5.22,47.12
1.63,88.74,5.15,16.59
2.86,61.78,0.42,31.81
4.08,31.27,17.38,88.88
4.04,17.23,12.99,43.42
3.8,88.65,20.63,99.09
7.3,47.41,0.25,90.53
4.67,7.6,13.49,52.55
1.82,93.13,26.24,20.52
8.6,21.77,30.83,56.76
9.57,55.83,34.84,27.41
6.55,56.14,7.74,32.92
0.27,94.83,24.38,40.95
7.88,67.62,35.01,23.13
5.13,92.57,18.9,64.44
2.36,52.66,10.33,62.19
9.79,71.02,37.67,71.11
0.6,53.84,1.74,69.68
9.23,60.23,29.45,44.69
8.62,27.84,30.7,97.02
8.75,19.74,19.86,95.43
2.19,25.69,27.63,55.8
3.06,53.17,37.04,77.16
8.85,62.72,28.08,27.35
9.67,22.68,2.76,73.21
4.82,87.66,39.34,50.48
7.36,63.1,27.21,82.75
5.59,90.74,27.18,48.46
3.69,21.83,9.09,97.5
7.86,97.08,5.96,84.47
3.79,50.49,4.99,41.04
5.29,17.44,31.05,31.87
8.89,77.57,18.32,13.66
9.09,81.32,33.26,79.49
7.34,75.1,29.46,75.84
9.19,10.39,37.37,78.57
2.9,55.57,14.18,91.99
0.84,49.03,20.66,39.89
0.3,88.92,25.25,95.02
0.67,85.26,36.98,42.12
3.01,35.14,15.83,73.97
5.52,54.88,24.51,66.62
0.95,81.15,11.62,43.95
4.27,98.49,7.62,48.67
1.53,24.81,19.14,30.89
1.08,41.23,9.98,41.99
0.79,40.46,37.9,88.12
4.82,50.15,2.74,15.74
3.28,36.05,17.66,47.77
7.62,75.3,28.38,74.11
9.2,23.85,10.75,75.12
8.17,49.42,20.78,24.1
6.43,55.09,11.93,82.78
5.27,41.68,4.04,70.45
3.12,17.03,4.82,96.84
2.2,52.3,39.81,70.83
6.8,35.68,21.22,54.15
6.74,20.25,24.74,39.91
1.74,33.82,5.42,69.79
9.22,25.74,12.32,63.97
9.58,35.38,1.35,40.3
0.12,9.89,36.03,94.24
1.65,82.75,34.17,87.4
7.72,43.79,6.8,24.87
1.75,88.77,21.12,64.81
8.03,36.62,34.45,78.51
1.68,87.12,26.96,34.48
5.83,78.06,31.7,23.68
5.62,90.44,27.14,36.47
6.22,70.38,16.83,27.16
0.17,25.0,14.0,99.89
8.66,50.17,26.56,31.21
2.95,57.1,7.17,11.79
9.52,83.92,4.64,60.5
6.11,90.03,34.18,74.11
3.42,75.16,8.8,15.3
8.88,37.87,34.44,66.26
5.3,91.45,3.74,15.33
9.16,28.84,38.43,36.17
6.61,35.68,33.0,64.56
0.84,74.2,33.13,30.02
1.43,85.69,7.83,64.55
1.03,52.36,25.89,58.59
1.03,49.39,19.3,70.39
2.28,8.09,12.85,63.08
7.26,7.82,9.37,68.15
0.8,61.49,30.21,16.81
4.6,63.1,6.38,31.31
3.06,59.66,16.71,63.44
3.37,18.48,31.14,36.84
5.71,13.42,31.54,53.7
1.24,50.75,11.26,73.12
3.9,35.54,11.08,98.18
3.66,33.39,39.31,34.91
4.43,51.4,12.85,63.84
1.62,51.52,16.89,57.4
0.47,20.48,16.26,75.24
0.58,42.91,14.61,50.67
0.85,89.61,33.47,68.83
0.32,61.6,2.71,46.94
6.7,58.12,37.7,15.63
9.67,31.63,33.95,34.96
6.22,20.12,37.32,96.48
9.82,42.06,2.33,65.78
4.84,94.81,8.27,76.58
8.14,48.93,5.2,17.53
0.88,5.63,0.92,86.15
1.65,65.81,9.87,20.85
3.45,79.17,39.8,51.04
0.89,83.05,35.77,39.66
4.0,72.13,17.95,16.24
2.5,71.21,17.98,62.18
3.65,85.8,9.3,90.49
9.6,36.99,30.59,64.29
4.72,86.55,16.44,67.73
1.49,69.26,5.14,99.95
6.29,44.43,34.24,42.9
8.48,19.18,14.44,77.27
7.96,33.71,35.22,84.86
1.8,49.33,27.9,95.03
0.47,10.29,22.1,47.17
7.53,21.28,35.96,16.4
3.64,11.97,21.15,37.62
7.12,13.04,34.22,38.11
8.78,11.22,4.58,82.17
3.19,93.92,39.52,75.44
2.02,67.96,1.62,51.47
6.52,6.34,20.06,13.21
1.19,92.49,5.21,46.51
2.79,95.03,14.64,65.62
0.17,63.38,19.21,76.29
0.67,88.3,13.3,73.46
2.19,41.31,0.27,84.96
6.79,95.13,38.14,75.22
9.4,86.14,34.58,83.85
8.97,11.64,14.76,84.99
7.38,66.28,14.38,92.37
6.86,26.52,4.33,89.93
6.54,77.44,17.41,64.79
8.63,27.75,30.96,19.78
7.29,52.99,22.0,31.38
2.4,58.13,12.42,64.43
9.64,8.41,38.03,18.03
7.43,66.63,34.46,29.91
3.59,39.84,12.26,28.59
7.7,33.28,10.88,67.64
7.83,14.28,32.42,86.65
0.53,25.1,35.3,37.86
8.11,23.14,28.63,30.86
8.95,63.36,23.23,99.74
6.23,96.9,7.52,84.64
9.35,65.27,11.86,56.82
1.1,75.17,5.53,76.86
2.01,70.46,26.8,94.33
7.6,24.18,32.35,13.67
0.59,45.72,8.3,22.96
1.46,51.42,19.47,49.14
1.06,97.96,8.95,25.15
3.34,20.28,39.31,78.63
5.6,90.95,23.84,10.5
5.96,66.0,11.68,31.85
6.7,36.6,23.57,42.09
2.8,75.78,0.59,43.05
0.65,87.76,24.61,98.53
7.21,39.62,17.37,29.04
2.95,76.51,1.57,11.32
6.74,77.5,16.23,23.3
6.74,8.33,13.8,61.02
5.65,23.7,3.7,77.29
4.51,84.85,8.48,50.15
8.63,45.33,23.46,32.46
5.38,53.78,22.24,12.48
1.08,14.24,29.04,61.15
5.81,64.77,0.77,74.66
0.25,12.21,38.69,33.77
2.17,32.61,9.07,29.2
0.4,68.74,1.51,35.16
0.24,6.35,22.19,35.78
3.45,42.72,11.52,52.64
8.58,91.82,35.91,41.93
6.28,55.38,28.1,98.29
5.18,73.89,30.81,64.22
3.83,45.95,13.28,69.52
9.48,51.5,7.82,36.56
5.51,63.42,24.57,13.42
5.64,23.18,3.44,54.07
0.48,40.21,22.88,96.68
3.26,66.83,12.66,49.38
0.99,72.67,1.34,62.12
7.06,14.81,1.01,89.92
7.54,77.81,26.38,71.69
3.63,51.98,1.64,27.81
2.49,76.62,33.06,93.15
2.16,72.79,4.12,20.01
2.4,31.62,34.64,66.23
4.52,11.74,11.92,86.57
7.65,40.15,4.82,61.83
9.86,19.63,34.08,91.24
9.73,27.9,30.47,67.14
0.39,65.07,18.68,54.44
2.34,80.53,38.8,56.1
4.74,79.16,17.4,61.05
4.97,49.3,20.21,36.98
8.32,73.57,17.39,44.02
7.47,57.51,2.58,71.06
5.08,66.31,0.88,60.09
2.66,99.6,37.14,31.09
2.26,6.87,23.78,84.09
1.0,90.09,37.54,25.29
3.54,70.11,10.83,96.69
5.22,70.55,15.6,92.48
0.39,54.12,31.43,56.98
4.5,22.28,0.62,17.99
1.39,74.91,2.19,81.54
6.93,17.14,10.91,63.88
4.36,67.37,37.64,11.51
4.79,40.65,14.46,88.86
2.53,87.36,36.83,84.07
6.38,21.87,3.27,77.5
5.94,89.46,35.64,38.24
2.27,15.41,13.75,55.62
3.37,24.82,9.34,83.53
6.75,52.3,20.91,59.55
8.24,47.69,6.26,64.94
6.59,59.44,13.94,17.13
0.35,22.92,19.81,43.4
8.17,94.78,38.99,30.6
0.22,29.74,28.14,68.8
2.23,74.66,12.82,28.17
5.98,7.67,16.74,21.35
7.53,81.57,6.13,18.17
7.99,84.84,2.61,72.54
8.31,55.46,5.95,32.69
1.42,94.28,20.9,81.28
1.73,11.38,15.14,81.04
2.15,87.55,24.6,31.49
5.75,43.2,37.84,83.41
9.15,99.33,37.29,71.99
8.01,98.3,11.51,82.41
8.18,10.1,19.91,85.1
7.99,87.72,19.81,46.68
3.32,32.2,3.71,54.51
8.46,99.28,23.18,77.95
3.89,90.33,8.89,91.46
5.5,23.36,10.69,43.73
9.95,60.85,5.99,26.89
0.49,47.78,31.21,91.95
2.24,82.9,15.74,19.4
4.95,65.24,17.85,56.92
8.69,65.53,23.55,40.31
1.25,32.53,24.81,72.63
9.98,78.36,23.82,59.71
9.22,64.83,4.16,65.54
3.35,96.87,30.73,27.46
3.98,28.66,14.25,73.76
3.53,56.93,18.06,27.91
0.97,28.5,0.28,10.46
8.54,47.34,37.15,86.17
6.23,78.83,5.91,62.57
7.64,99.29,3.81,56.17
3.52,44.1,21.84,28.3
8.4,74.84,26.45,93.33
1.38,82.46,2.4,68.05
5.47,32.85,5.32,37.51
7.51,34.99,9.46,94.46
9.29,14.83,5.47,96.57
6.05,87.82,29.69,30.31
5.55,84.72,5.71,66.46
2.56,28.62,29.2,63.66
8.66,86.16,33.65,28.73
3.76,48.25,39.44,66.88
6.43,47.93,18.28,89.77
5.06,39.53,38.81,64.07
4.91,7.42,25.14,64.87
6.46,52.1,36.2,36.17
1.86,49.13,27.83,34.44
3.24,40.01,32.0,96.8
1.57,39.14,0.06,56.5
5.03,82.05,33.32,20.51
9.98,75.76,26.91,41.43
6.16,62.49,11.81,56.72
3.84,58.39,27.5,36.03
4.17,71.91,8.81,82.08
7.63,51.49,29.0,52.12
3.02,35.65,11.45,57.5
3.4,98.79,23.88,74.26
8.59,74.66,9.1,37.05
1.41,32.45,25.68,55.79
2.68,84.03,33.16,76.03
9.32,33.25,5.25,27.73
2.01,5.36,13.53,67.91
9.84,49.82,14.28,80.01
8.79,49.98,33.0,24.93
8.98,91.54,38.7,41.8
3.26,6.71,13.84,58.36
2.43,5.82,25.11,46.14
8.18,82.59,28.54,25.56
2.06,74.07,18.82,28.61
5.49,47.18,11.93,15.39
2.64,22.88,32.01,82.52
1.98,86.05,8.67,94.26
8.62,58.31,23.4,10.33
1.97,30.98,10.86,12.96
5.15,22.36,29.55,24.47
9.82,53.41,29.58,67.22
8.23,80.32,27.03,97.08
7.12,39.39,31.47,18.47
4.97,42.11,5.62,34.91
3.17,88.22,2.72,91.31
9.0,86.23,7.13,27.77
7.24,23.97,13.89,58.0
1.11,64.45,16.84,46.22
5.15,45.19,24.06,47.81
7.17,24.94,24.51,91.63
1.57,93.43,6.75,26.26
2.34,7.92,23.8,99.54
2.31,73.87,31.24,46.23
8.39,12.91,14.86,87.67
7.94,24.22,0.24,52.47
8.31,95.88,21.33,93.52
7.82,64.44,25.61,28.18
1.21,82.64,6.86,51.27
0.63,11.54,12.33,73.53
2.37,77.13,22.5,75.67
2.87,82.81,1.33,23.45
1.52,78.87,11.53,84.63
9.14,65.8,30.61,54.7
5.8,97.99,39.1,25.11
0.42,46.83,18.24,62.89
5.45,72.82,2.38,42.58
5.67,79.84,2.47,97.97
5.0,41.77,32.47,99.81
8.55,98.61,27.91,34.61
6.72,89.48,31.3,46.1
8.66,87.53,3.76,16.41
1.08,37.77,19.5,14.39
2.23,49.8,14.71,96.01
9.4,78.06,31.38,21.63
3.75,5.1,37.62,12.17
3.96,97.96,21.64,81.56
0.92,48.92,35.14,73.98
6.6,79.57,4.02,73.3
2.68,44.04,32.16,70.98
5.26,46.95,13.27,32.06
2.49,44.02,25.12,19.96
0.87,88.13,10.71,48.23
4.9,68.85,13.67,59.35
8.55,35.99,12.17,36.74
6.55,68.44,26.81,74.44
3.01,40.57,23.04,61.71
6.12,71.19,0.8,88.99
4.56,63.52,34.45,56.12
2.05,44.34,35.94,40.32
8.03,93.38,29.34,49.19
7.66,38.06,10.4,57.66
6.72,87.5,22.64,52.21
0.61,22.56,11.66,79.01
2.91,99.73,27.18,23.14
3.7,88.58,3.65,64.66
9.11,91.26,26.17,64.22
1.52,18.83,9.93,36.15
0.76,98.66,26.71,24.69
0.98,72.25,29.98,39.83
0.89,25.36,22.87,17.53
9.54,75.97,18.24,75.77
0.34,60.09,6.45,82.33
6.53,11.84,37.01,43.78
0.81,26.58,23.64,12.81
7.75,70.09,26.07,22.0
0.11,57.11,35.57,83.26
3.78,34.24,22.31,26.72
0.14,89.48,8.43,83.12
6.0,29.12,4.79,23.74
6.31,89.56,1.96,86.81
5.24,40.8,2.28,80.37
8.87,53.6,1.78,91.24
1.27,47.76,18.25,81.92
7.19,47.25,18.39,60.97
8.87,24.38,21.45,18.98
5.58,86.47,12.45,11.05
1.5,53.32,33.76,27.59
1.06,48.02,14.26,18.22
8.94,23.38,33.66,52.79
9.57,20.77,7.92,68.86
2.66,36.23,7.7,30.32
4.39,77.97,25.3,85.74
8.36,97.4,24.15,11.29
4.83,56.01,23.47,97.29
0.55,76.16,0.74,18.61
3.33,18.32,19.06,75.76
5.95,10.46,9.57,19.12
7.71,97.94,34.61,89.17
3.91,76.62,17.16,43.91
1.09,9.68,34.01,75.41
7.14,39.69,2.05,91.6
8.02,58.05,2.91,79.11
2.18,93.54,4.49,38.17
7.93,9.31,37.86,72.38
5.77,45.15,11.37,82.01
1.0,10.14,11.58,21.44
5.3,95.63,13.58,90.63
1.7,77.08,8.01,12.84
6.77,88.74,1.91,92.32
2.93,45.2,4.96,91.55
6.6,90.32,36.76,96.41
5.48,46.98,27.33,89.83
9.13,57.81,4.2,89.27
3.6,39.73,3.71,61.5
7.19,61.06,21.82,32.26
5.14,41.12,4.11,12.83
8.69,45.24,31.28,12.16
6.05,54.53,5.52,66.61
0.31,37.11,27.99,33.64
0.14,27.11,16.9,59.66
1.17,76.85,0.26,76.6
0.65,8.39,31.33,85.13
8.85,67.41,16.89,65.18
6.27,42.5,32.88,39.12
6.01,11.11,0.53,70.04
9.98,23.14,1.17,97.23
5.15,66.05,3.49,82.68
4.29,37.42,17.51,29.0
7.22,74.94,26.85,94.85
4.91,87.37,21.91,73.72
6.91,98.14,19.47,72.02
4.42,14.21,24.32,13.55
3.56,85.88,12.36,52.8
7.43,95.7,1.98,11.03
7.04,67.71,14.57,16.69
6.22,18.43,1.29,28.36
1.92,31.96,21.8,15.75
7.48,96.22,4.0,14.5
7.99,98.55,20.32,17.68
2.71,44.31,4.58,58.41
1.29,19.68,25.61,59.49
6.13,27.59,37.89,83.26
4.98,39.68,38.29,71.57
7.22,99.97,34.15,13.34
5.91,20.61,11.3,32.21
9.81,52.32,28.68,64.06
3.72,11.44,18.12,60.81
4.6,77.97,36.64,96.4
4.24,54.34,24.86,85.84
4.7,32.97,30.62,21.27
6.02,44.08,4.44,83.92
8.41,15.88,19.48,14.03
2.36,53.78,14.56,43.93
1.48,25.93,16.5,97.75
9.52,15.39,3.98,43.21
6.14,37.06,10.8,49.99
4.85,89.97,12.23,34.3
6.65,81.94,35.24,42.84
2.8,35.11,31.99,64.9
2.41,87.54,7.39,91.72
9.0,21.79,25.95,10.35
2.97,61.99,33.36,16.27
0.35,27.12,15.8,17.31
7.16,43.96,23.45,15.0
7.21,23.32,29.2,94.35
9.24,78.2,19.84,21.0
6.54,19.36,3.5,28.45
1.91,99.6,38.72,68.47
4.03,80.22,33.9,56.54
2.69,42.39,27.08,45.55
4.14,26.85,26.09,46.18
6.91,25.22,34.23,32.89
7.05,79.78,3.49,32.56
0.95,93.55,26.39,15.03
5.68,26.44,35.47,12.49
2.13,7.1,5.84,30.03
6.27,57.59,0.78,63.09
5.28,83.72,13.3,20.42
5.88,88.21,34.77,43.51
4.95,94.79,14.49,20.3
2.96,22.83,4.84,49.71
4.86,17.9,30.93,97.59
2.39,50.3,1.39,19.57
6.01,30.4,25.09,85.34
6.1,5.42,6.82,50.32
3.83,7.97,12.91,55.18
2.27,86.27,5.14,39.03
3.8,14.11,8.9,79.98
8.99,15.74,15.8,40.64
0.56,68.32,2.68,89.28
5.12,82.15,26.46,70.79
3.02,68.25,4.11,86.37
6.21,29.61,16.71,45.8
1.68,13.23,15.78,58.47
4.23,94.21,17.97,93.59
4.6,9.5,6.87,56.03
5.29,11.12,8.37,48.15
8.43,19.27,30.92,77.42
1.52,69.8,13.55,15.99
1.58,11.72,15.59,25.37
6.7,73.32,33.93,60.99
1.93,46.75,5.9,13.55
4.85,8.83,39.2,27.79
9.36,37.78,8.14,43.25
0.92,54.55,33.15,94.88
6.03,21.15,13.92,96.12
8.87,84.73,14.18,63.54
9.33,30.63,22.94,41.89
9.7,89.33,14.45,74.3
3.03,50.68,29.54,14.17
8.44,84.27,4.14,31.08
7.42,64.63,12.14,99.0
6.45,43.37,27.75,54.24
0.49,87.28,18.09,20.13
5.63,22.74,0.23,50.21
2.47,11.49,11.95,62.56
6.49,39.53,24.12,82.97
6.46,87.76,7.01,93.17
5.92,6.36,20.46,98.96
1.43,45.71,3.23,59.47
8.51,93.2,11.33,26.33
9.15,6.44,7.61,81.57
9.22,21.53,26.49,76.66
1.64,6.16,31.37,37.45
0.46,56.22,39.74,91.9
1.1,14.63,28.89,46.37
9.04,33.66,14.6,74.04
9.31,95.07,35.02,62.63
2.0,57.2,19.19,36.07
7.24,51.81,21.63,60.07
6.17,68.13,31.47,58.35
1.88,66.24,20.63,85.96
7.31,90.62,31.54,49.36
2.28,78.66,12.69,80.45
0.35,34.65,7.12,21.94
5.08,44.0,9.96,73.21
2.08,42.28,35.0,76.97
2.06,19.34,19.29,27.67
4.86,43.28,21.16,43.27
2.72,34.95,10.57,40.63
7.34,30.46,11.08,61.72
1.01,8.28,8.91,42.4
2.7,39.5,7.73,46.97
3.1,46.91,2.16,73.71
2.25,99.83,4.27,45.75
5.45,39.37,7.63,56.89
5.21,89.5,27.74,25.15
2.09,68.04,30.75,58.64
5.16,69.29,1.41,62.38
8.29,59.83,23.66,12.9
4.09,90.59,16.63,47.01
2.76,91.61,17.74,24.26
2.79,32.92,30.14,27.17
9.51,8.85,3.92,41.61
2.1,32.11,6.19,73.67
9.6,50.22,16.31,66.88
4.36,89.05,34.56,35.11
2.48,27.64,38.73,28.64
0.27,97.04,38.91,28.27
9.45,87.03,1.75,40.94
6.85,78.26,32.57,59.89
2.33,44.02,18.02,44.61
0.66,19.57,36.81,41.15
7.18,13.68,11.11,15.62
5.48,5.08,25.0,41.36
7.55,67.16,12.45,61.73
9.7,73.29,14.78,48.08
2.84,96.01,4.14,66.89
4.79,90.2,8.6,33.63
9.36,75.42,7.79,57.57
9.36,6.98,16.7,13.93
3.75,65.43,25.48,55.05
0.34,73.01,17.42,25.59
0.71,54.85,35.93,55.07
6.48,79.75,25.9,82.96
1.7,24.46,18.88,61.78
3.31,79.55,1.91,81.4
5.7,69.59,24.07,59.04
7.04,15.36,21.05,71.24
5.39,48.13,16.08,53.87
9.82,9.26,33.28,23.2
8.42,91.72,20.71,42.12
