CO,NO2,Temperature,Humidity
-200.0,206.0,7.1,42.8
-200.0,191.0,7.9,41.6
-200.0,175.0,8.1,41.2
-200.0,169.0,8.3,41.3
-200.0,180.0,8.9,49.1
-200.0,124.0,7.1,66.0
-200.0,130.0,5.7,75.1
-200.0,141.0,5.4,77.6
-200.0,157.0,5.4,78.2
-200.0,123.0,7.3,68.1
-200.0,104.0,5.8,74.4
-200.0,134.0,6.2,72.3
-200.0,105.0,5.9,72.7
-200.0,121.0,5.0,76.5
0.1,136.0,4.0,80.4
-200.0,48.0,5.8,59.5
0.3,40.0,6.6,51.3
0.5,67.0,7.0,47.2
0.6,104.0,6.6,47.9
1.8,169.0,7.2,49.8
2.0,203.0,6.9,52.8
1.4,183.0,8.7,46.7
0.6,151.0,10.0,40.6
0.5,138.0,11.8,35.4
0.7,127.0,10.7,37.2
1.1,148.0,10.7,33.1
1.3,172.0,10.6,34.2
1.0,163.0,8.9,38.1
1.5,180.0,7.8,39.7
1.5,169.0,7.3,42.2
1.2,152.0,6.9,42.5
0.3,107.0,6.6,43.2
-200.0,75.0,6.4,41.7
-200.0,58.0,6.1,42.6
-200.0,57.0,5.9,41.8
-200.0,44.0,5.7,41.5
-200.0,29.0,5.5,42.4
-200.0,19.0,4.3,51.6
-200.0,20.0,3.7,56.3
-200.0,35.0,3.3,58.1
-200.0,60.0,3.9,47.3
0.2,115.0,4.3,45.9
0.7,157.0,4.2,50.1
0.5,147.0,3.4,62.7
0.4,188.0,5.0,51.4
0.3,126.0,5.7,44.1
0.3,114.0,5.2,44.5
0.4,123.0,4.7,48.6
0.2,107.0,4.5,51.0
0.4,121.0,5.1,50.1
0.4,118.0,5.0,50.4
0.7,134.0,4.3,56.4
1.0,142.0,4.3,56.7
1.1,133.0,4.3,57.0
0.3,106.0,3.5,60.3
0.1,87.0,4.1,52.5
-200.0,67.0,3.9,50.6
-200.0,55.0,3.9,47.7
-200.0,49.0,4.0,47.8
-200.0,30.0,3.9,50.9
-200.0,20.0,3.3,52.8
-200.0,17.0,2.7,53.9
-200.0,35.0,2.8,54.4
-200.0,71.0,3.6,49.0
0.3,136.0,3.3,50.2
0.6,163.0,3.5,47.5
0.3,143.0,4.3,49.4
0.1,134.0,4.5,48.4
0.1,130.0,4.3,50.0
0.2,122.0,4.3,49.7
0.5,129.0,4.9,45.3
0.3,132.0,5.6,42.4
0.3,133.0,5.7,43.1
0.3,126.0,4.8,49.7
1.0,177.0,5.1,43.0
1.4,185.0,5.3,44.4
1.4,169.0,4.9,47.9
1.1,151.0,4.7,50.8
0.4,114.0,4.6,54.8
0.2,90.0,4.0,56.8
0.2,87.0,4.2,46.8
0.2,83.0,4.5,42.0
0.2,74.0,4.1,42.1
-200.0,28.0,4.4,42.2
0.4,26.0,4.1,45.9
0.5,61.0,4.3,42.5
0.7,91.0,4.6,38.1
1.9,184.0,4.6,39.4
2.4,204.0,4.8,41.9
2.0,185.0,5.9,40.2
1.3,125.0,7.0,38.4
1.0,104.0,6.6,40.2
1.2,115.0,6.6,41.2
1.5,126.0,7.3,36.8
1.3,125.0,7.3,35.0
1.5,139.0,7.0,33.5
1.5,142.0,6.5,32.4
2.1,170.0,5.7,33.9
2.6,195.0,5.0,36.1
3.0,202.0,4.7,38.3
2.0,168.0,4.5,39.9
1.4,128.0,4.3,41.1
1.3,115.0,4.0,43.1
1.2,111.0,3.7,46.0
1.1,97.0,3.3,47.4
0.9,77.0,3.0,49.1
0.6,51.0,3.6,48.0
0.5,49.0,4.0,47.8
0.6,79.0,4.1,48.1
0.7,92.0,4.1,47.4
1.6,167.0,4.2,48.7
2.2,206.0,4.1,49.8
1.8,184.0,4.3,48.4
1.5,176.0,4.6,49.7
1.8,191.0,4.5,49.6
1.4,147.0,4.4,48.4
2.1,174.0,4.7,47.2
1.6,167.0,4.2,49.5
1.3,138.0,3.4,50.7
1.9,164.0,-200.0,-200.0
2.4,190.0,-200.0,-200.0
3.0,198.0,-200.0,-200.0
1.9,155.0,-200.0,-200.0
1.8,153.0,-200.0,-200.0
1.1,110.0,-200.0,-200.0
1.1,91.0,-200.0,-200.0
1.1,105.0,-200.0,-200.0
1.0,85.0,-200.0,-200.0
0.7,60.0,1.9,49.7
0.5,34.0,1.4,53.8
0.5,31.0,1.0,54.7
0.4,37.0,1.4,52.3
0.5,58.0,1.6,51.0
0.8,92.0,1.4,53.1
1.1,110.0,1.7,54.1
1.1,101.0,2.5,51.0
1.1,96.0,2.9,48.7
1.1,102.0,3.6,45.8
1.1,96.0,3.1,48.1
1.2,102.0,3.4,46.6
1.0,88.0,3.7,45.8
1.2,87.0,4.4,43.7
1.3,115.0,4.0,44.9
1.4,118.0,3.3,46.8
1.3,134.0,3.1,48.1
1.4,125.0,2.8,49.0
1.5,140.0,3.1,47.4
1.0,83.0,2.9,49.0
1.0,73.0,2.8,49.1
1.1,92.0,2.9,49.7
1.3,109.0,3.8,46.5
1.0,82.0,3.2,46.9
-200.0,83.0,3.1,44.8
0.6,50.0,3.1,44.4
0.5,44.0,3.0,43.4
0.4,49.0,2.8,43.8
0.5,62.0,2.7,43.2
0.7,85.0,3.3,42.3
0.8,82.0,4.6,39.0
0.8,77.0,5.6,37.5
1.0,92.0,7.2,34.2
0.9,95.0,6.9,35.6
0.9,95.0,8.2,30.1
0.9,76.0,7.6,27.9
1.0,95.0,7.9,25.9
1.0,118.0,7.8,28.3
1.1,123.0,6.3,28.8
1.2,140.0,5.4,30.1
1.6,163.0,5.0,31.1
1.7,164.0,4.6,33.8
1.1,120.0,4.3,36.6
1.3,130.0,4.0,39.0
1.7,145.0,2.9,42.8
1.5,126.0,3.4,38.9
0.8,61.0,4.0,36.4
0.4,37.0,3.7,37.7
0.4,37.0,3.4,38.9
0.4,50.0,3.7,37.5
0.7,109.0,3.7,35.2
1.8,198.0,3.7,33.9
3.5,283.0,6.6,34.4
2.8,256.0,10.0,22.4
3.1,261.0,11.9,18.6
2.5,181.0,12.5,17.2
2.7,194.0,13.2,17.3
2.9,214.0,13.5,18.7
3.2,204.0,14.1,18.2
4.1,228.0,13.0,20.3
6.1,270.0,10.4,24.7
6.8,285.0,8.6,29.8
6.8,282.0,7.3,36.8
3.7,235.0,6.3,39.4
2.1,208.0,5.4,43.5
1.4,161.0,5.1,45.6
1.3,146.0,4.2,49.4
1.1,123.0,4.1,50.1
1.0,109.0,4.1,51.5
0.8,115.0,2.5,64.8
0.9,114.0,1.8,68.9
1.1,122.0,2.0,64.9
1.6,149.0,2.2,65.3
3.7,187.0,3.1,64.0
4.8,198.0,3.7,61.7
4.1,196.0,4.4,58.8
4.5,218.0,5.8,54.1
4.5,227.0,7.3,50.8
3.7,181.0,9.5,47.2
4.2,179.0,11.8,44.4
3.3,151.0,12.7,45.5
3.2,162.0,13.5,44.8
3.6,165.0,12.3,48.9
3.5,173.0,10.8,40.3
4.1,188.0,9.4,36.7
4.0,186.0,8.3,39.5
3.3,172.0,7.8,41.3
3.0,150.0,7.3,43.8
2.6,137.0,6.7,47.6
2.6,133.0,6.6,51.2
2.6,122.0,6.4,52.6
2.9,130.0,5.3,57.8
2.5,121.0,3.3,66.8
2.0,115.0,3.7,62.9
2.2,125.0,2.6,67.5
2.4,136.0,3.5,60.9
4.0,174.0,2.7,63.4
6.7,224.0,2.8,64.2
5.6,230.0,5.8,53.1
4.3,205.0,9.7,40.1
4.0,204.0,12.7,30.0
2.6,139.0,13.7,20.7
2.2,133.0,13.7,19.9
1.9,127.0,14.1,18.1
1.8,124.0,14.5,18.0
3.1,158.0,13.2,20.4
4.8,171.0,10.5,25.1
5.8,193.0,8.9,31.4
5.9,195.0,8.2,36.2
4.1,212.0,6.7,39.6
1.8,193.0,5.8,42.0
1.7,167.0,4.9,45.9
1.7,156.0,4.5,47.9
1.5,153.0,3.9,51.6
1.1,128.0,3.4,54.7
-200.0,96.0,2.0,60.8
0.3,105.0,1.2,63.7
0.4,130.0,2.1,60.3
0.6,134.0,1.3,63.1
3.0,275.0,1.3,64.8
5.6,309.0,2.1,62.2
4.9,322.0,5.1,50.8
3.5,333.0,8.5,39.7
2.2,235.0,11.5,33.0
2.7,241.0,12.2,34.3
2.7,214.0,13.5,35.0
2.1,174.0,14.9,34.9
2.0,157.0,15.7,34.5
2.4,170.0,14.7,37.2
6.7,212.0,12.2,44.8
6.4,249.0,10.3,52.4
3.9,231.0,9.3,55.5
2.7,216.0,8.3,57.6
3.0,217.0,6.3,65.1
2.1,203.0,6.5,63.1
1.2,161.0,6.0,62.7
1.2,147.0,5.1,65.4
0.7,111.0,4.7,64.6
0.8,115.0,5.0,63.5
0.4,80.0,3.9,65.5
0.7,122.0,1.8,74.5
1.4,186.0,1.8,73.7
4.0,306.0,2.3,70.9
3.9,301.0,4.4,61.1
3.1,274.0,7.7,49.8
3.2,247.0,12.1,36.9
1.5,169.0,15.0,28.5
1.2,138.0,14.5,28.3
1.9,149.0,12.9,31.8
1.5,165.0,12.1,32.3
1.4,156.0,11.3,33.5
1.9,184.0,11.4,32.6
2.2,197.0,9.1,37.8
3.0,204.0,8.1,41.0
2.6,207.0,7.7,41.9
2.8,208.0,7.1,43.9
1.6,174.0,6.3,45.8
1.3,157.0,6.0,46.1
1.6,166.0,5.5,49.0
1.5,167.0,4.9,52.0
1.3,154.0,4.1,54.7
2.0,164.0,1.5,66.2
1.3,149.0,1.0,67.7
0.9,150.0,0.8,69.9
1.4,205.0,1.3,67.2
3.1,283.0,2.0,63.6
4.1,310.0,4.1,52.7
1.3,200.0,7.5,39.2
0.9,147.0,9.0,34.5
1.0,128.0,9.2,34.5
1.0,121.0,9.3,33.8
1.1,129.0,9.3,33.1
0.8,110.0,9.7,30.8
1.0,126.0,9.6,31.1
0.9,121.0,8.6,32.8
0.9,142.0,7.2,35.0
1.6,174.0,6.4,36.8
1.4,168.0,6.0,40.2
1.4,180.0,5.5,42.6
1.1,157.0,4.9,43.7
1.2,162.0,4.2,43.2
1.8,173.0,4.0,39.2
1.4,176.0,3.7,40.1
1.4,172.0,3.1,47.1
-200.0,108.0,0.8,53.8
0.8,88.0,1.2,51.9
0.7,85.0,1.0,52.2
0.7,88.0,0.6,53.3
0.6,94.0,0.8,52.8
0.8,115.0,0.3,53.7
1.3,137.0,4.1,42.9
2.0,212.0,8.0,33.3
1.7,173.0,10.7,25.2
1.2,135.0,11.1,23.5
1.0,100.0,10.6,26.0
0.8,78.0,10.3,27.7
1.0,100.0,10.2,28.3
1.4,150.0,9.2,29.9
1.1,142.0,6.9,36.4
1.6,165.0,6.0,38.0
1.8,179.0,5.8,36.4
1.4,149.0,5.8,35.4
1.1,126.0,5.4,36.6
1.0,120.0,5.1,37.9
1.1,110.0,4.8,38.0
1.0,92.0,4.5,38.1
0.8,78.0,4.3,38.1
0.6,65.0,3.8,41.0
0.6,73.0,3.3,44.6
0.6,85.0,3.6,44.5
0.8,133.0,3.4,47.0
2.3,246.0,2.9,49.5
2.8,281.0,5.6,40.5
2.1,222.0,7.5,33.8
1.7,182.0,10.8,25.2
1.4,154.0,12.9,20.6
1.6,168.0,12.2,21.4
1.4,149.0,12.0,21.9
1.3,156.0,12.2,24.0
1.4,156.0,12.0,24.3
1.7,187.0,10.5,27.8
1.9,194.0,8.7,33.9
2.3,204.0,7.8,37.6
2.0,174.0,7.2,39.4
1.6,154.0,7.1,39.6
1.0,117.0,7.1,39.6
0.9,98.0,7.2,39.3
0.9,90.0,6.9,39.6
0.9,74.0,7.0,39.8
0.5,49.0,7.1,40.5
0.5,54.0,6.0,42.9
0.6,69.0,6.4,42.7
0.6,92.0,6.1,43.6
1.0,146.0,5.9,45.1
2.1,224.0,6.0,46.4
2.9,253.0,6.6,43.7
2.2,225.0,8.7,36.3
1.6,180.0,10.5,33.4
1.8,194.0,11.4,27.8
1.5,158.0,12.7,27.4
2.2,184.0,13.3,23.3
1.6,165.0,13.9,20.7
1.5,156.0,13.6,20.0
1.8,172.0,-200.0,-200.0
1.8,194.0,-200.0,-200.0
2.3,208.0,-200.0,-200.0
1.9,187.0,-200.0,-200.0
1.9,187.0,-200.0,-200.0
1.1,127.0,-200.0,-200.0
0.9,107.0,-200.0,-200.0
0.8,99.0,-200.0,-200.0
0.9,100.0,-200.0,-200.0
0.7,73.0,-200.0,-200.0
-200.0,83.0,-200.0,-200.0
0.7,92.0,-200.0,-200.0
0.6,100.0,-200.0,-200.0
1.0,149.0,-200.0,-200.0
1.7,231.0,-200.0,-200.0
2.7,245.0,-200.0,-200.0
3.3,203.0,-200.0,-200.0
2.1,165.0,-200.0,-200.0
2.0,168.0,-200.0,-200.0
2.0,151.0,-200.0,-200.0
2.3,152.0,-200.0,-200.0
2.0,144.0,-200.0,-200.0
2.1,148.0,-200.0,-200.0
2.3,176.0,-200.0,-200.0
3.1,209.0,-200.0,-200.0
3.9,240.0,-200.0,-200.0
3.8,223.0,-200.0,-200.0
2.9,187.0,-200.0,-200.0
2.2,157.0,-200.0,-200.0
1.9,123.0,-200.0,-200.0
2.0,126.0,-200.0,-200.0
1.8,106.0,-200.0,-200.0
1.6,95.0,-200.0,-200.0
1.4,87.0,-200.0,-200.0
1.5,88.0,-200.0,-200.0
1.7,134.0,-200.0,-200.0
1.9,156.0,-200.0,-200.0
3.3,247.0,-200.0,-200.0
3.8,289.0,-200.0,-200.0
4.3,250.0,-200.0,-200.0
3.7,232.0,-200.0,-200.0
2.7,185.0,-200.0,-200.0
2.2,147.0,-200.0,-200.0
2.4,128.0,-200.0,-200.0
2.2,131.0,-200.0,-200.0
2.3,135.0,-200.0,-200.0
2.6,149.0,-200.0,-200.0
4.2,209.0,-200.0,-200.0
6.2,243.0,-200.0,-200.0
8.4,276.0,-200.0,-200.0
4.5,225.0,-200.0,-200.0
2.7,194.0,-200.0,-200.0
2.4,164.0,-200.0,-200.0
2.3,148.0,-200.0,-200.0
2.2,136.0,-200.0,-200.0
2.0,116.0,-200.0,-200.0
1.6,91.0,-200.0,-200.0
1.5,87.0,-200.0,-200.0
1.7,123.0,-200.0,-200.0
1.8,152.0,-200.0,-200.0
3.8,267.0,-200.0,-200.0
5.9,296.0,-200.0,-200.0
5.4,291.0,-200.0,-200.0
4.7,276.0,-200.0,-200.0
4.3,250.0,-200.0,-200.0
5.4,251.0,-200.0,-200.0
5.8,275.0,-200.0,-200.0
6.1,312.0,-200.0,-200.0
7.1,340.0,-200.0,-200.0
6.6,326.0,-200.0,-200.0
6.5,284.0,-200.0,-200.0
7.1,289.0,-200.0,-200.0
4.9,215.0,-200.0,-200.0
4.0,207.0,8.5,50.9
4.0,213.0,8.3,53.3
3.6,192.0,7.1,58.1
4.2,211.0,5.8,64.3
4.3,229.0,5.3,66.8
3.6,216.0,5.0,66.6
-200.0,146.0,5.1,65.9
1.4,136.0,4.1,69.0
1.4,156.0,4.6,67.6
1.6,176.0,5.2,65.5
2.3,224.0,6.0,62.8
2.4,207.0,7.1,59.3
2.7,221.0,7.8,58.0
3.4,229.0,9.0,54.7
3.1,208.0,10.0,53.1
3.6,207.0,10.8,52.0
3.8,216.0,11.0,51.4
3.3,224.0,11.0,51.4
3.4,225.0,10.9,52.0
3.7,227.0,11.1,52.0
4.6,248.0,11.0,53.6
5.0,251.0,11.0,55.1
5.7,265.0,11.4,55.4
5.2,262.0,11.1,56.9
5.0,241.0,10.2,60.0
4.5,231.0,10.1,59.9
4.1,229.0,9.9,63.2
4.1,221.0,9.4,73.4
3.1,180.0,9.4,77.7
2.8,140.0,8.9,81.3
2.9,153.0,8.5,82.9
2.6,150.0,8.3,84.0
2.6,145.0,8.1,85.0
2.8,149.0,8.7,83.7
3.3,155.0,9.5,82.4
3.2,158.0,11.0,78.2
3.3,188.0,14.1,67.9
1.5,154.0,16.3,56.6
1.2,107.0,18.7,48.0
1.1,92.0,19.5,39.3
1.7,106.0,19.9,34.1
1.0,90.0,19.4,32.4
1.0,100.0,17.1,35.8
2.6,132.0,15.5,40.7
2.5,211.0,14.8,42.8
2.1,179.0,13.9,43.8
1.0,116.0,13.7,42.9
1.3,143.0,12.5,47.8
1.5,142.0,11.8,53.4
1.4,135.0,10.9,55.9
1.6,136.0,10.1,58.9
1.1,109.0,9.8,61.2
0.5,62.0,8.3,67.2
0.4,49.0,7.7,68.9
0.7,81.0,6.9,70.0
0.7,104.0,9.0,37.3
2.3,176.0,9.4,44.9
2.5,193.0,10.3,45.4
1.7,168.0,11.5,39.6
2.5,123.0,11.7,36.9
2.1,111.0,11.8,36.2
1.1,120.0,12.0,38.7
1.3,123.0,13.7,30.3
1.1,115.0,12.6,30.6
1.1,120.0,13.0,27.4
1.4,140.0,13.6,22.7
2.3,185.0,11.8,23.0
4.2,212.0,10.7,19.9
3.5,200.0,10.4,18.0
3.0,191.0,9.7,20.6
1.7,169.0,9.4,24.8
1.6,139.0,8.8,31.2
1.0,102.0,8.7,31.2
0.8,76.0,8.5,30.4
0.6,56.0,8.0,32.9
-200.0,30.0,6.9,39.1
0.3,28.0,6.9,39.8
0.4,56.0,6.1,40.8
0.5,94.0,6.0,41.5
1.5,196.0,6.1,39.9
2.1,220.0,6.5,39.5
1.6,168.0,9.4,32.7
1.0,133.0,11.3,24.9
1.2,134.0,12.8,19.8
1.3,138.0,12.3,19.3
1.4,135.0,12.0,19.3
1.0,111.0,11.9,19.2
1.4,124.0,12.1,20.7
1.5,158.0,11.5,22.1
2.4,181.0,10.4,23.1
2.8,185.0,9.5,25.2
3.1,187.0,8.9,26.9
3.1,196.0,8.2,30.1
2.0,174.0,7.4,31.8
2.1,182.0,6.6,37.5
1.9,182.0,6.3,40.1
2.5,193.0,5.2,44.2
2.0,174.0,4.4,47.5
1.1,142.0,3.3,52.2
0.8,137.0,3.2,52.4
0.9,140.0,3.6,51.7
1.6,201.0,3.5,54.2
3.6,288.0,5.2,48.3
3.3,260.0,7.8,37.6
2.1,206.0,8.9,33.8
1.3,98.0,9.1,33.0
1.1,138.0,9.1,34.5
1.5,139.0,9.6,31.3
1.5,137.0,8.5,36.3
1.6,155.0,9.3,34.6
1.5,155.0,8.9,37.9
1.6,148.0,8.2,41.8
2.2,153.0,7.4,44.5
3.4,171.0,7.0,43.4
5.6,227.0,6.6,43.4
5.2,251.0,5.9,44.3
2.8,216.0,5.0,46.6
2.4,200.0,5.8,40.3
2.7,192.0,5.4,43.8
2.6,187.0,5.7,42.1
2.3,173.0,5.7,42.1
0.6,64.0,5.7,46.6
0.5,46.0,6.9,45.0
0.5,51.0,6.9,42.2
1.0,115.0,6.4,43.8
2.6,238.0,6.6,44.6
2.7,202.0,7.7,42.1
1.8,167.0,10.1,36.7
1.2,139.0,9.0,41.4
1.3,147.0,8.7,42.5
1.4,130.0,8.3,47.8
1.8,143.0,8.9,45.5
1.3,143.0,8.9,46.1
1.4,136.0,9.0,44.9
1.4,143.0,9.3,42.3
2.4,177.0,8.4,45.2
2.8,198.0,7.6,47.8
3.3,200.0,7.4,47.2
2.5,191.0,7.4,46.9
2.1,169.0,6.9,48.2
1.2,106.0,7.1,47.9
1.2,105.0,6.9,48.7
1.3,130.0,6.8,48.2
1.0,82.0,6.3,49.6
-200.0,45.0,6.4,49.8
0.4,35.0,6.9,48.1
0.5,60.0,6.4,50.2
0.7,90.0,6.4,50.7
2.1,205.0,6.9,48.8
2.5,199.0,8.4,44.6
2.0,153.0,10.8,37.1
1.4,163.0,11.2,36.2
1.3,152.0,11.8,34.4
1.4,146.0,11.5,33.1
1.6,146.0,10.9,32.6
1.7,134.0,11.3,31.7
1.8,164.0,11.6,30.9
2.4,141.0,11.1,32.2
2.8,204.0,9.7,36.0
3.3,210.0,8.5,39.0
4.8,250.0,8.3,40.3
2.8,202.0,8.0,41.3
2.4,190.0,7.0,44.2
2.9,236.0,5.4,51.8
2.7,250.0,4.1,55.0
2.1,219.0,3.1,57.8
1.5,156.0,3.1,56.7
0.9,98.0,2.3,58.9
0.8,89.0,1.9,60.0
0.8,104.0,1.9,60.3
1.1,148.0,0.9,64.6
1.9,194.0,0.6,65.0
2.5,231.0,2.1,59.9
2.2,200.0,3.1,57.2
2.1,217.0,4.2,54.0
2.3,210.0,7.4,43.8
1.2,126.0,11.2,34.5
1.2,118.0,13.8,32.4
1.1,114.0,12.4,34.9
1.1,117.0,12.8,31.9
1.4,140.0,13.5,29.1
1.7,168.0,11.6,33.3
2.5,202.0,10.9,34.9
2.7,211.0,10.4,37.3
3.1,231.0,9.7,39.7
2.8,214.0,9.1,41.9
1.9,181.0,9.3,41.9
1.9,173.0,9.4,44.7
1.7,169.0,8.5,45.8
2.2,174.0,7.8,50.0
1.5,130.0,8.2,46.9
0.8,72.0,8.4,48.6
0.5,40.0,8.0,54.7
0.5,56.0,7.8,55.7
0.7,81.0,8.0,53.8
0.7,81.0,8.8,50.7
0.9,88.0,10.1,47.6
1.0,94.0,10.6,45.8
1.1,97.0,9.1,56.2
1.1,112.0,7.9,66.5
1.0,104.0,8.0,65.0
1.1,107.0,8.4,61.0
1.3,114.0,8.6,57.3
1.2,115.0,8.4,56.3
1.3,127.0,8.0,57.7
1.1,119.0,7.1,62.6
1.5,149.0,7.4,59.3
1.4,140.0,7.7,56.9
1.1,105.0,7.7,54.4
1.3,116.0,7.7,53.0
1.4,112.0,6.7,62.8
1.1,80.0,6.6,61.9
0.8,59.0,5.7,70.3
-200.0,36.0,4.0,81.5
0.5,49.0,3.9,81.5
0.6,63.0,3.3,84.3
1.2,123.0,4.2,80.9
2.2,164.0,5.1,75.0
2.9,218.0,4.6,77.6
2.9,254.0,3.8,84.3
2.0,210.0,6.2,77.4
1.7,208.0,7.7,67.6
2.2,204.0,8.1,64.8
1.8,172.0,8.1,64.0
1.6,157.0,6.9,71.3
1.9,181.0,7.0,73.7
2.2,194.0,7.3,70.0
2.2,193.0,5.8,77.8
4.9,252.0,5.4,80.9
6.3,283.0,5.5,79.8
2.7,208.0,5.6,74.0
1.4,143.0,5.6,71.9
1.2,124.0,6.4,70.7
0.8,89.0,6.3,70.1
0.8,85.0,4.4,80.5
0.7,66.0,3.9,83.1
0.4,46.0,3.4,85.4
0.5,60.0,3.3,84.5
0.9,117.0,3.4,84.5
1.5,178.0,3.4,84.5
3.8,295.0,4.1,82.7
5.4,243.0,4.6,80.3
3.5,255.0,6.1,74.0
1.7,201.0,9.1,58.4
2.0,208.0,11.4,48.9
2.1,212.0,8.3,64.4
3.0,238.0,6.5,71.0
2.1,201.0,6.6,71.1
2.5,218.0,7.4,69.3
2.2,222.0,6.4,70.6
2.4,206.0,5.8,72.5
3.6,251.0,5.6,71.6
2.6,190.0,4.2,77.8
2.7,218.0,4.3,79.5
1.4,150.0,4.5,75.5
0.9,111.0,4.4,77.1
1.5,142.0,4.2,78.2
1.1,119.0,4.0,79.3
0.8,87.0,3.9,78.7
0.6,70.0,3.2,82.8
0.6,68.0,4.1,76.0
0.6,66.0,4.2,75.9
0.7,117.0,4.5,76.3
1.7,197.0,4.4,79.1
1.9,198.0,4.3,79.8
1.4,167.0,3.1,83.0
1.3,180.0,2.8,83.9
1.2,169.0,3.9,79.5
1.9,210.0,5.1,74.5
2.5,232.0,5.7,72.5
2.3,223.0,5.6,74.6
2.3,224.0,5.4,75.9
2.5,238.0,4.9,78.2
2.8,249.0,4.8,79.0
2.7,223.0,4.8,78.6
3.1,244.0,4.6,78.2
2.9,243.0,4.2,79.7
2.6,226.0,4.3,78.9
1.5,167.0,4.2,77.9
1.6,172.0,3.2,83.0
1.1,120.0,5.1,74.5
0.9,100.0,4.0,80.8
-200.0,86.0,2.9,85.3
0.6,81.0,3.3,84.5
0.8,131.0,3.6,84.4
1.5,170.0,3.8,83.8
3.1,267.0,4.1,82.5
3.8,269.0,3.9,83.9
2.7,244.0,4.1,83.9
1.8,232.0,4.6,82.0
1.4,196.0,5.5,79.5
1.7,195.0,6.7,76.2
1.9,189.0,7.9,69.0
2.2,212.0,8.5,66.3
3.0,267.0,7.6,70.8
3.0,262.0,7.2,72.4
3.9,270.0,6.7,74.2
4.0,260.0,6.1,75.8
3.9,265.0,6.3,74.9
3.5,262.0,6.0,78.0
2.4,227.0,5.6,81.2
2.1,192.0,5.5,81.5
2.5,202.0,5.3,84.1
2.1,189.0,5.2,83.9
1.5,157.0,5.1,83.5
1.0,97.0,5.0,82.5
0.8,100.0,5.0,82.8
1.0,146.0,5.2,80.7
1.4,175.0,5.3,80.2
4.2,190.0,8.3,67.4
3.3,166.0,10.8,52.1
1.7,153.0,13.0,40.3
2.1,167.0,10.9,44.8
2.2,137.0,11.5,42.1
1.8,140.0,12.5,38.5
2.0,150.0,12.6,38.5
2.3,152.0,12.3,38.4
2.8,177.0,10.2,43.1
3.4,189.0,8.6,48.2
4.0,195.0,7.8,50.8
2.3,179.0,7.3,52.8
2.7,188.0,6.2,62.4
2.7,170.0,5.1,68.2
2.8,161.0,4.7,69.0
2.1,145.0,4.0,69.8
1.9,136.0,3.4,71.3
1.7,122.0,2.3,75.1
1.3,115.0,3.8,66.2
0.9,103.0,4.6,60.5
1.0,108.0,5.7,54.3
1.0,124.0,6.2,51.3
1.5,133.0,6.7,49.5
1.5,124.0,8.8,45.0
1.4,116.0,9.6,43.5
2.4,113.0,9.8,43.3
2.8,117.0,9.9,43.5
2.9,118.0,9.8,44.1
2.6,108.0,9.7,45.1
2.5,98.0,9.0,47.3
2.7,117.0,7.4,56.0
2.8,126.0,6.4,61.7
3.0,142.0,6.8,58.0
3.7,157.0,7.3,56.7
3.5,161.0,7.2,56.7
3.8,169.0,6.7,59.1
4.3,166.0,5.9,62.1
4.8,189.0,6.3,60.4
4.2,184.0,5.5,60.2
3.3,145.0,4.6,64.4
-200.0,119.0,2.8,70.9
1.0,87.0,3.7,65.9
0.9,77.0,1.6,74.3
1.1,112.0,1.4,76.3
1.1,118.0,2.5,69.5
1.2,124.0,3.7,64.8
1.7,144.0,7.8,49.9
1.6,128.0,11.2,37.1
1.4,120.0,12.6,30.6
1.8,131.0,10.3,32.9
1.1,115.0,10.0,35.5
0.9,82.0,8.8,40.0
1.1,100.0,8.3,40.3
1.1,111.0,7.9,38.9
1.2,132.0,6.8,41.0
1.6,155.0,6.0,42.0
2.6,181.0,5.5,43.5
1.5,155.0,4.6,46.8
1.0,105.0,4.5,48.0
1.3,119.0,4.3,48.6
1.6,150.0,4.0,50.0
1.0,94.0,4.0,52.9
0.6,56.0,4.0,51.0
0.3,28.0,3.8,48.0
0.3,25.0,3.6,50.3
0.3,31.0,2.8,52.6
0.4,66.0,2.5,52.7
1.0,111.0,2.7,50.5
1.2,122.0,2.7,49.4
1.0,115.0,3.3,45.2
0.9,123.0,3.1,43.3
0.8,119.0,3.7,38.8
1.1,125.0,4.0,36.8
1.0,110.0,3.7,35.0
0.8,111.0,3.4,32.4
0.9,114.0,3.3,33.1
0.9,114.0,2.6,35.1
2.0,140.0,2.1,36.6
2.4,141.0,1.6,37.9
2.5,142.0,1.4,38.0
1.6,123.0,1.0,36.6
0.9,90.0,1.1,35.4
0.7,79.0,1.0,34.3
0.6,69.0,1.0,37.4
0.6,60.0,0.7,41.2
0.4,37.0,0.2,40.6
0.2,27.0,-0.1,37.5
0.2,30.0,-0.3,38.4
0.2,33.0,-0.6,40.1
0.5,84.0,-0.6,41.4
1.5,147.0,-0.2,40.2
1.9,143.0,0.6,36.8
1.4,122.0,2.8,30.3
0.9,109.0,3.1,29.1
0.7,95.0,3.3,29.2
0.8,94.0,3.1,31.0
1.0,102.0,3.2,30.8
0.9,107.0,3.3,31.5
1.0,113.0,4.1,28.6
0.9,110.0,3.9,29.2
1.4,116.0,1.9,35.0
2.1,148.0,1.8,35.4
2.8,156.0,1.4,36.5
2.2,159.0,0.8,36.3
1.0,116.0,0.6,34.1
1.1,110.0,0.3,31.9
0.9,102.0,0.2,30.2
